node_id,Built_Area_area_50m,Rangeland_area_50m,Trees_area_50m,Water_area_50m,Bare_Ground_area_50m,Crops_area_50m,Flooded_Vegetation_area_50m,Built_Area_area_100m,Rangeland_area_100m,Trees_area_100m,Water_area_100m,Bare_Ground_area_100m,Crops_area_100m,Flooded_Vegetation_area_100m,Built_Area_area_200m,Rangeland_area_200m,Trees_area_200m,Water_area_200m,Bare_Ground_area_200m,Crops_area_200m,Flooded_Vegetation_area_200m,Built_Area_area_300m,Rangeland_area_300m,Trees_area_300m,Water_area_300m,Bare_Ground_area_300m,Crops_area_300m,Flooded_Vegetation_area_300m,Built_Area_area_500m,Crops_area_500m,Flooded_Vegetation_area_500m,Rangeland_area_500m,Trees_area_500m,Water_area_500m,Bare_Ground_area_500m,Bare_Ground_area_1000m,Built_Area_area_1000m,Crops_area_1000m,Flooded_Vegetation_area_1000m,Rangeland_area_1000m,Trees_area_1000m,Water_area_1000m,Bare_Ground_area_2000m,Built_Area_area_2000m,Crops_area_2000m,Flooded_Vegetation_area_2000m,Rangeland_area_2000m,Trees_area_2000m,Water_area_2000m,Bare_Ground_area_3000m,Built_Area_area_3000m,Crops_area_3000m,Flooded_Vegetation_area_3000m,Rangeland_area_3000m,Trees_area_3000m,Water_area_3000m,Bare_Ground_area_4000m,Built_Area_area_4000m,Crops_area_4000m,Flooded_Vegetation_area_4000m,Rangeland_area_4000m,Trees_area_4000m,Water_area_4000m,Bare_Ground_area_5000m,Built_Area_area_5000m,Crops_area_5000m,Flooded_Vegetation_area_5000m,Rangeland_area_5000m,Trees_area_5000m,Water_area_5000m,Industrial_area_50m,Industrial_area_100m,Industrial_area_200m,Industrial_area_300m,Industrial_area_500m,Industrial_area_1000m,Industrial_area_2000m,Industrial_area_3000m,Industrial_area_4000m,Industrial_area_5000m,total_AADT_50m,total_AADT_100m,total_AADT_200m,total_AADT_300m,total_AADT_500m,total_AADT_1000m,total_AADT_2000m,total_AADT_3000m,total_AADT_4000m,total_AADT_5000m,total_road_length_50m,total_road_length_100m,total_road_length_200m,total_road_length_300m,total_road_length_500m,total_road_length_1000m,total_road_length_2000m,total_road_length_3000m,total_road_length_4000m,total_road_length_5000m,avg_ndvi_50m,avg_ndvi_100m,avg_ndvi_200m,avg_ndvi_300m,avg_ndvi_500m,avg_ndvi_1000m,avg_ndvi_2000m,avg_ndvi_3000m,avg_ndvi_4000m,avg_ndvi_5000m,avg_pop_dens_50m,avg_pop_dens_100m,avg_pop_dens_200m,avg_pop_dens_300m,avg_pop_dens_500m,avg_pop_dens_1000m,avg_pop_dens_2000m,avg_pop_dens_3000m,avg_pop_dens_4000m,avg_pop_dens_5000m
31,7841.3712265205795,0.0,0.0,0.0,0,0,0,31365.48490550164,0.0,0.0,0.0,0,0,0,125461.9396217202,0.0,0.0,0.0,0,0,0,282289.36414838233,0.0,0.0,0.0,0,0,0,784137.1226364498,0.0,0.0,0.0,0.0,0.0,0,0.0,3136548.4905420854,0.0,0.0,0.0,0.0,0.0,0.0,12539089.1964303,0.0,0.0,7104.76575776171,0.0,0.0,0.0,27337421.898221754,10591.76702397757,0.0,777738.8690895535,54978.84499700596,48205.189809801544,55368.94962869087,45038666.261108264,215245.75152451455,123684.30135285326,2299159.322130052,1094779.3009383641,1357871.3231993066,114772.07331375491,63932481.26588964,392765.60826707684,123684.30135285326,6117085.646481423,2756790.7059853785,4976129.693027767,0.0,4447.14847898405,35883.491715017066,69093.88675708184,122101.66029604459,325656.14451521134,1632202.5726968138,4138858.5578188715,10236195.946901953,16294050.975446176,0.0,0.0,0.0,0.0,0.0,96400.0,2071400.0,5325000.0,8183000.0,10978800.0,0.0,0.0,0.0,0.0,0.0,7702.570779032928,43201.19999556761,89517.35411334867,128683.50465823812,165561.81608217926,0.08958280167055618,0.14767667559421616,0.08903846422152513,0.08134035849024708,0.08159658471686747,0.09393867506807259,0.09938457400533307,0.10314962600961798,0.11099419235897687,0.11888875379938207,13722.2,13722.2,13722.2,13722.2,13650.320243024229,12367.15388382568,11073.835950450655,9110.536721355096,7464.837069626072,6448.687402943505
32,7841.371226603949,0.0,0.0,0.0,0,0,0,31365.484905492885,0.0,0.0,0.0,0,0,0,125461.93962114143,0.0,0.0,0.0,0,0,0,282289.3641496978,0.0,0.0,0.0,0,0,0,784137.1226369239,0.0,0.0,0.0,0.0,0.0,0,0.0,3120222.244848102,0.0,0.0,1215.7856617807988,0.0,15110.455627676653,0.0,12052753.702331904,0.0,0.0,471324.8385531393,7004.838394261255,15110.455627676653,0.0,27297002.1538124,0.0,0.0,595010.5745908507,29833.26532326048,307090.6484073286,40127.4968286749,47440861.2068614,0.0,3402.400667507155,971294.2440807518,355304.0249226187,1373783.3456871503,45431.18338935991,69102528.22056182,0.0,3402.400667507155,1558342.0250544471,2290542.1866813297,5413464.666475775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.425873621103,825983.2986873053,3084725.4650218794,0.0,0.0,0.0,0.0,0.0,0.0,2450000.0,7041400.0,15204000.0,25693600.0,0.0,0.0,0.0,0.0,0.0,4894.911275539159,31355.320718131024,64147.784358037556,133516.97943156998,191146.62135936262,0.17155725848402087,0.1442071816786279,0.1130846376340651,0.10533859015415131,0.1091526575311443,0.1053663330810933,0.13174827976753595,0.13248413658874453,0.13304231785515674,0.12997524859440285,11665.6,11665.6,11665.6,11939.60225799299,13065.70384180458,14220.786645935725,13793.080587737179,12728.527569501934,12228.844257139664,10667.358865744605
33,7841.371226225805,0.0,0.0,0.0,0,0,0,31365.484905460387,0.0,0.0,0.0,0,0,0,125461.93962191445,0.0,0.0,0.0,0,0,0,282289.3641490237,0.0,0.0,0.0,0,0,0,784137.1226365749,0.0,0.0,0.0,0.0,0.0,0,0.0,3136548.4905448705,0.0,0.0,0.0,0.0,0.0,0.0,12129472.870229008,0.0,0.0,1601.1095555503712,0.0,415120.00429345696,5303.686560685014,26602699.360658027,0.0,0.0,2501.735939715717,87259.45681140073,1531172.403240746,22015.238140979945,46513533.48819082,0.0,0.0,497964.3848669534,175487.9633086684,2975773.9402536186,22015.238140979945,73062406.38703768,0.0,0.0,647195.8936181706,1111482.6306065894,3570613.3305379744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104685.5863911185,313990.88228710264,1444119.016270347,0.0,0.0,0.0,0.0,674000.0,1334000.0,2696000.0,8754000.0,14229800.0,19693000.0,0.0,0.0,0.0,1769.127028184392,3777.9694826171294,8038.314964680923,16497.91668001152,39894.50144436406,101456.25754356086,173680.4596895708,0.05624818442531808,0.07607731087902618,0.11054484715855133,0.11888514875558827,0.12965758076986447,0.13077905256419214,0.12602197292792683,0.12080598561008304,0.12218870182113085,0.12720369924477978,14610.4,14653.331141230727,15618.908367903014,15809.012954660997,15372.690557852371,14894.710586435627,16202.449045253157,14777.997087139405,12703.60985191747,11201.01141418029
35,7841.371226355677,0.0,0.0,0.0,0,0,0,31365.484905641926,0.0,0.0,0.0,0,0,0,125461.93962194525,0.0,0.0,0.0,0,0,0,281388.76680205995,0.0,900.5973473050155,0.0,0,0,0,783236.5252891916,0.0,0.0,0.0,900.5973473050155,0.0,0,0.0,2863811.3527320493,2601.724814263355,0.0,170428.42350684037,99706.98269931269,0.0,68986.4740844814,10720659.460778018,7104.701257487869,0.0,1049843.8274306108,699599.3151909088,0.0,70146.34326419674,23589681.26327772,9906.543635110404,0.0,2294249.5283047813,2264951.6306707887,0.0,70146.34326419674,37688224.69847549,29319.18209579819,0.0,4388931.512216372,7838967.461618701,169185.43021212058,70746.73512397046,54122957.778615445,29319.18209579819,590.5607695667661,5620273.563576786,16354553.34742739,2215272.9007336874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651834.7184882286,1476001.2666653364,4397995.980430205,0.0,0.0,0.0,0.0,646000.0,646000.0,1691400.0,3417200.0,8067400.0,11994200.0,0.0,0.0,0.0,0.0,2471.7220455704337,7474.188121816953,29114.703132753813,51929.13545435945,91704.7022951708,146171.8544594944,0.06754266257299163,0.12158577510679744,0.14274133138364056,0.1523782401457492,0.15287047949674776,0.16350410008466515,0.15852383611699458,0.16603903057201935,0.17664721785081391,0.17308536513085399,4658.5,4658.5,4950.898968990457,5914.653890563964,5939.639696841848,7567.358052556569,8671.470042676741,8038.044876300764,7103.99567192213,5901.732646715524
36,7841.3712264239775,0.0,0.0,0.0,0,0,0,31365.484905537985,0.0,0.0,0.0,0,0,0,125461.93962224378,0.0,0.0,0.0,0,0,0,282289.36414961255,0.0,0.0,0.0,0,0,0,784137.1226374734,0.0,0.0,0.0,0.0,0.0,0,0.0,3136548.490545543,0.0,0.0,0.0,0.0,0.0,0.0,12183066.030271804,0.0,3402.400667507155,125910.55440468986,0.0,233814.91056895436,0.0,25397304.61175159,0.0,3402.400667507155,364836.836074268,4786.67567882119,2458605.605447763,0.0,42030427.43083716,0.0,3402.400667507155,786627.114826652,8505.87029900072,7355812.976406855,24355.233135593262,62086939.108381584,0.0,3402.400667507155,1323190.165335494,276584.2878875549,14699236.259512829,0.0,0.0,0.0,0.0,0.0,0.0,270544.0683436667,1482429.7200900246,3426179.3526703794,7013417.4217002,0.0,0.0,0.0,0.0,0.0,693000.0,5442600.0,13734800.0,19196600.0,23223000.0,0.0,0.0,0.0,193.30386764091344,3060.6196741319454,14116.16473444395,53993.34483398344,94099.91239047585,140928.27794543453,182635.22207530786,0.07841754150391088,0.09091907343678249,0.10145117622576692,0.09477346585111057,0.08948803749458348,0.08815600396064442,0.0881790289569988,0.08724642110800136,0.08757683406742052,0.08738779560522034,11739.079730053716,11909.26932741774,11993.282206430082,12021.929358686859,12148.775098441298,12765.337345491082,12601.20822132648,12314.528872387471,11381.512015820976,9870.737547931907
37,7841.371226315368,0.0,0.0,0.0,0,0,0,31365.48490557205,0.0,0.0,0.0,0,0,0,125461.9396212325,0.0,0.0,0.0,0,0,0,282289.36414892005,0.0,0.0,0.0,0,0,0,784137.1226359861,0.0,0.0,0.0,0.0,0.0,0,0.0,2987677.345161059,0.0,0.0,96149.21270566521,7971.487201112291,44750.46960014533,40127.4968286749,11040258.567127764,0.0,0.0,927029.1101003197,473833.8052884117,64944.68908172707,40127.4968286749,23540035.67824655,0.0,0.0,1537005.917669899,3046821.010258537,64944.68908172707,94064.20771549261,40012782.39218895,0.0,0.0,3104889.9757281784,6892881.976418056,80155.02802183336,106372.58716862048,60298460.55329909,4202.905189316348,0.0,5955835.430319654,11735058.5743903,313775.9499031639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561892.3673102659,0.0,0.0,0.0,0.0,636000.0,636000.0,2848600.0,5572600.0,7829200.0,13197000.0,0.0,0.0,224.89120316918942,1864.9977854869321,3238.410257939896,11680.652988159201,30563.269042544303,47142.73889248864,80130.69044095889,117853.5315727356,0.19629585789784634,0.1839820634563102,0.17750954957790727,0.16559383744607797,0.1724902184446312,0.1960383085728168,0.1963861285541758,0.19587071039092824,0.1924047235486351,0.1903244681732964,4869.2,4869.2,4869.2,4869.2,5399.969620322031,6069.029508405882,6439.357692587781,8714.582075521988,8933.413765990768,8515.347517366607
38,7841.371226303487,0.0,0.0,0.0,0,0,0,31365.484905519737,0.0,0.0,0.0,0,0,0,125461.93962223994,0.0,0.0,0.0,0,0,0,282289.36414882645,0.0,0.0,0.0,0,0,0,784137.1226356577,0.0,0.0,0.0,0.0,0.0,0,0.0,3136548.490546771,0.0,0.0,0.0,0.0,0.0,0.0,12148442.864692273,0.0,0.0,0.0,0.0,397751.18658065336,16711.55158029493,26129678.215939745,0.0,13185.467937371715,64844.24141681529,0.0,2004517.2325316123,32222.315607715933,44631410.86213104,39254.44471618952,72797.8123282802,389798.3445493372,58168.16068165585,4961126.0685117785,48033.20939716635,66986019.954602465,186327.83597719015,123684.30135285326,1568078.2675751618,1228368.5321727667,8273203.412424802,0.0,0.0,0.0,0.0,0.0,28096.131371830343,962753.6792774871,1714624.432547092,2022837.6390945911,3775800.443533289,0.0,0.0,0.0,0.0,0.0,97800.0,2861200.0,8314400.0,11698200.0,17442400.0,0.0,0.0,0.0,0.0,0.0,7123.173114277462,24625.79383801745,63505.29393126906,116173.34539622418,166909.3402596562,0.11384081043899208,0.08845270458717591,0.08416237349408612,0.07655276612144547,0.07931998239907484,0.07775035353196925,0.08016604573402644,0.08746711766344666,0.09960247519879165,0.11089213948928234,24713.0,24713.0,24713.0,24948.556340077746,23510.94864349328,19801.776792356235,15402.374751567479,13572.417519313076,12215.780916872061,10904.550238625647
39,7841.371226356721,0.0,0.0,0.0,0,0,0,31365.48490544759,0.0,0.0,0.0,0,0,0,125461.93962172909,0.0,0.0,0.0,0,0,0,282289.3641484848,0.0,0.0,0.0,0,0,0,784137.1226361033,0.0,0.0,0.0,0.0,0.0,0,0.0,3093754.4985619863,0.0,0.0,0.0,0.0,42793.992280406164,0.0,11707018.652533825,0.0,0.0,2001.4582086824407,0.0,837173.8782673811,0.0,22651180.331274703,0.0,0.0,26619.6045237671,0.0,5551136.632266215,0.0,35718638.474978365,0.0,0.0,42171.99329405493,85062.96671896768,14338900.195917979,1601.1594909124265,49581891.10929516,0.0,0.0,189228.79565672608,378579.4017744184,28262413.95993427,3045.848855985866,13228.359642229307,50382.63638791736,82735.83845697633,131768.5920793417,595113.2143863981,1384363.1958019652,2460561.971330504,4906959.910310396,6197823.875739426,0.0,0.0,0.0,816000.0,816000.0,3244000.0,6223400.0,8733400.0,8884400.0,11397400.0,0.0,0.0,1274.2282471264593,2426.4906153370493,4492.298532676007,10332.413212459476,30227.15240261341,43309.259901050726,58202.72420921656,72634.1452085261,0.06146687431990028,0.046694957339141814,0.04324184033216959,0.04469645161008986,0.03940513526602232,0.0395567114448277,0.04495342663001215,0.043643622568677716,0.04128783827461159,0.041998212315929415,13201.0,13201.0,13562.183072642498,16808.602807756517,22058.594835818545,28139.016200703747,32521.58582975326,28235.837254152466,21677.848485054914,17335.521539172863
40,7841.371226392749,0.0,0.0,0.0,0,0,0,31365.484905543206,0.0,0.0,0.0,0,0,0,125461.93962195277,0.0,0.0,0.0,0,0,0,282289.36414874333,0.0,0.0,0.0,0,0,0,784137.1226347378,0.0,0.0,0.0,0.0,0.0,0,0.0,3035867.1330224616,0.0,0.0,0.0,100681.33555959452,0.0,0.0,11785754.330907064,0.0,0.0,0.0,760339.5158806598,100.06837788031,0.0,24889090.12087842,0.0,0.0,84856.86134325518,3254889.573575919,100.06837788031,0.0,41534051.5795661,0.0,0.0,476165.4404410179,8167240.100470975,7318.304923808199,38626.46934623794,58652205.492610015,0.0,0.0,2898527.8078699806,15666392.813719153,1157956.120782046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837138.8824727589,0.0,0.0,0.0,0.0,0.0,242000.0,2492000.0,5668000.0,7772000.0,14151000.0,0.0,0.0,0.0,0.0,0.0,6024.860378666453,24016.549432238375,44163.190748962814,61680.65799684149,110271.72748978063,0.15575745818464026,0.15919888402191817,0.1867900035112914,0.1940878933448073,0.18896741711977338,0.19744673771836446,0.19114233729619595,0.18858405578139512,0.19183311362883163,0.18906838445473687,4293.2,4297.298644086136,5155.224524104155,5556.271922188058,6189.438727367686,6801.76500530197,7347.53629718307,7878.580131931616,8458.901025073721,8272.30991098488
41,7841.371226475676,0.0,0.0,0.0,0,0,0,31365.48490545839,0.0,0.0,0.0,0,0,0,119050.67182968331,3508.011966715722,0.0,2903.256083280655,0,0,0,260705.05003912284,15596.29376764926,0.0,5988.020527869652,0,0,0,676971.2708361874,0.0,5904.228482633075,37403.905519691296,0.0,63857.72015494859,0,0.0,2330566.3148491196,0.0,10007.158908879435,97179.51109257486,0.0,698795.5208509755,0.0,8002405.777262984,0.0,10007.158908879435,441535.3176358446,0.0,4092245.7741444097,5427.5678928188845,18001247.376406956,0.0,10007.158908879435,775067.1980442642,4494.680271935196,9432692.591203254,109278.57488413,31487919.557025325,0.0,10707.655583815875,1673703.8266486605,335591.2796003204,16567574.14976207,109278.57488413,45970050.74390365,0.0,10707.655583815875,3642323.755812433,2752623.1887134495,25928725.85174896,7841.371226475676,31308.59400423077,102687.41896996173,167848.90007439192,319539.43608342385,506998.98455091857,807037.7923421013,1197266.6448836045,1806468.7104275574,4568827.938547611,0.0,0.0,0.0,0.0,0.0,402000.0,3371800.0,7584200.0,10166400.0,13094200.0,0.0,0.0,0.0,0.0,0.0,6762.104970897753,27378.926204093463,61239.95855531234,84479.92470289953,108588.56381914986,0.14468715117223263,0.1861270380451459,0.17701434677319888,0.1652060355245008,0.14918520399036173,0.0974981956220332,0.07199547677076881,0.06876806318537677,0.07694964724937593,0.08910709747921465,2776.2,2776.2,2776.2,2776.2,2776.2,3194.7339378799725,5105.009860537242,5951.237157231845,6144.542046873584,5345.4153808794645
42,7841.37122633852,0.0,0.0,0.0,0,0,0,31365.484905875866,0.0,0.0,0.0,0,0,0,125461.93962198508,0.0,0.0,0.0,0,0,0,282289.36414924543,0.0,0.0,0.0,0,0,0,784137.1226369964,0.0,0.0,0.0,0.0,0.0,0,0.0,3131244.7682897504,0.0,0.0,5303.722256760677,0.0,0.0,0.0,12457357.62460665,0.0,0.0,40133.19994448849,0.0,48703.15635053496,0.0,25169654.320804253,0.0,3402.400667507155,155952.6471402208,0.0,2899927.2135015777,150922.4508758796,41790665.19918929,0.0,3402.400667507155,414908.0192498487,0.0,7824878.012187832,1047933.5588285151,58792875.366282485,0.0,3402.400667507155,2054206.587108294,8505.87029900072,16506796.929945262,0.0,0.0,0.0,0.0,0.0,0.0,994276.6920237341,4671245.44341113,6823651.130482612,7655924.599665522,0.0,0.0,0.0,0.0,0.0,814000.0,8259000.0,16553600.0,20104600.0,24355000.0,0.0,0.0,0.0,0.0,0.0,4980.187463755357,51720.9374943078,95281.07019617053,125427.092177538,165761.2178975117,0.05671249713145948,0.07252959210694154,0.07402565386777904,0.07535386505053979,0.07782323386746223,0.08154962609350429,0.06913650694005771,0.06462098533765886,0.06743302777323007,0.07116996157179875,16991.875506598226,16243.446300356134,15840.339634664646,15103.459373404881,13785.695432555949,12827.645765357647,11679.211094550132,10834.475470022755,9811.050112097191,8827.55293073679
43,7841.371226244212,0.0,0.0,0.0,0,0,0,31365.4849051724,0.0,0.0,0.0,0,0,0,125461.93962213537,0.0,0.0,0.0,0,0,0,282289.3641494508,0.0,0.0,0.0,0,0,0,781235.0272676911,0.0,0.0,2902.095367501946,0.0,0.0,0,0.0,3024767.655056925,0.0,0.0,111780.83549449727,0.0,0.0,1701.2324321349308,11735696.986893948,14037.127567589876,0.0,689081.8452915277,1300.943848848286,104375.73195891528,7805.961492650293,22493184.660539296,573467.6954528072,163452.17021006194,3388068.850570433,5704.137846131277,1597252.7607275893,78557.32015950423,36538704.638269946,583562.5506433907,229367.172129717,5404884.202174084,204380.74987243666,7145317.748966573,78557.32015950423,53449929.4163887,591029.9907083529,229667.3924441918,7717741.273266878,1976693.7616884222,14370091.775749592,0.0,1231.0573791650675,29154.553374773983,78434.75982306567,216260.0002017074,807218.186251406,3520549.387719626,5811348.377850733,10090457.820874583,14213612.984669168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470000.0,4424000.0,8319800.0,0.0,0.0,0.0,0.0,0.0,0.0,9985.841674883743,24039.923458682122,47057.78219126261,83372.89686609499,0.04943947292780307,0.05348661743857412,0.07349120935473832,0.07910491970040706,0.10138686540056424,0.13604680108366762,0.1287139318424671,0.13076906926657839,0.1175727979066651,0.11433418238380842,16346.800000000001,14084.403369689764,12074.814859704607,11400.87178471055,10821.329032788992,10190.811370987756,8616.563657552322,7597.347180267988,6205.987177159516,4895.103278762426
44,7841.371226301645,0.0,0.0,0.0,0,0,0,31365.48490553546,0.0,0.0,0.0,0,0,0,125461.93962171006,0.0,0.0,0.0,0,0,0,282289.3641490695,0.0,0.0,0.0,0,0,0,784137.122637009,0.0,0.0,0.0,0.0,0.0,0,0.0,3135948.0680112196,0.0,0.0,600.4225328651645,0.0,0.0,0.0,11992128.843137633,0.0,700.4966749364397,223423.5377062194,16911.972685470104,313029.2680493558,41629.570665504376,23532396.63673063,0.0,700.4966749364397,860964.0347572769,1489713.981343724,2303531.0583450315,41629.570665504376,34078478.07252915,100.0710954570443,4803.4271011828,4000746.4544221307,4784087.013513236,7274929.004419426,45031.9223452567,44786853.45906308,4302.976284773392,10707.655583815875,7883798.390851868,10692974.928779047,14990035.8415002,0.0,0.0,0.0,0.0,0.0,0.0,245649.7423809401,849196.5897335979,1043218.6850117969,2025817.4221287752,0.0,0.0,0.0,0.0,0.0,311400.0,4266600.0,6046000.0,8206600.0,9703800.0,0.0,0.0,0.0,0.0,0.0,5186.949732824439,29548.673579815117,54832.650075878264,77858.63144699208,103338.17608172071,0.07616236881583863,0.12602631432512396,0.16270016418605124,0.15187388010716726,0.14698403574138116,0.13841069614308923,0.1556424610155946,0.15413046293799926,0.1539010743125899,0.15358721894206323,11216.9,11216.9,11216.9,11146.61735491076,11868.623759922912,10993.621957491652,9510.68257014806,8172.034224558446,7122.380801717246,6392.745271549012
45,7841.371226444527,0.0,0.0,0.0,0,0,0,31365.48490547512,0.0,0.0,0.0,0,0,0,121063.94867817209,0.0,0.0,4397.990850504456,0,0,0,274183.7257111306,0.0,0.0,8105.638438237898,0,0,0,760886.2436288489,0.0,0.0,0.0,0.0,23250.87952357038,0,5303.686560685014,2466185.139595567,0.0,0.0,900.6263841653456,0.0,664159.0399440166,5303.686560685014,9995379.99323102,0.0,0.0,6504.540313129515,0.0,2539005.9004997015,22015.238140979945,24773614.64569979,0.0,0.0,21265.977221513982,0.0,3412041.1797861564,24545.571169287214,44460124.42763206,0.0,0.0,148404.23205738774,0.0,5551703.20928614,704180.4011074279,64656188.50922088,0.0,0.0,797183.9524943118,31303.350439831545,12224851.87090576,0.0,0.0,0.0,0.0,0.0,0.0,168255.4158397402,948610.3248479648,2114219.762976565,5759483.884458266,0.0,0.0,0.0,0.0,796000.0,2624000.0,5210000.0,9510600.0,13027100.0,21696600.0,0.0,204.79112341643815,1386.1533945356005,2242.6495895657445,3904.302543105986,10438.929508755373,30197.29741329136,69576.139110932,105146.68902874283,150600.11490100253,0.05235790233543703,0.07195782923357119,0.06946669124113217,0.07463839100378641,0.06691904445847383,0.04835850299312245,0.06453202401520067,0.07929725915788739,0.08203828090541546,0.07780672476408632,11595.3,11595.3,11078.837320874933,10424.217206224599,10643.692291532652,12712.846075242807,12813.731238761202,13146.08857325672,12224.755320523642,10562.312880270094
46,7841.371226339741,0.0,0.0,0.0,0,0,0,31365.484905403213,0.0,0.0,0.0,0,0,0,125461.9396215092,0.0,0.0,0.0,0,0,0,282289.3641490637,0.0,0.0,0.0,0,0,0,784137.1226376425,0.0,0.0,0.0,0.0,0.0,0,0.0,3136548.490545939,0.0,0.0,0.0,0.0,0.0,0.0,12367763.063277518,0.0,0.0,15376.310363483582,0.0,163054.50459653395,0.0,25212249.736137383,0.0,0.0,37427.44458049994,0.0,2979259.21646477,15111.070651698474,40882301.0867682,0.0,0.0,117591.45138975787,216830.60592468234,8952942.86885281,19314.122367687032,58203742.69201612,0.0,0.0,770526.9841037883,1027707.6537727265,18392427.182056054,0.0,0.0,0.0,0.0,0.0,337979.8057894485,3523124.455847047,5310588.5373768825,6888959.858085329,7123081.234225819,0.0,0.0,0.0,0.0,0.0,1624000.0,5800400.0,9499400.0,13047400.0,13969400.0,0.0,0.0,1268.1003130613194,2451.2606862212215,4185.0848516188635,8523.101950195894,26519.261585620392,45120.47353507032,60174.17280548035,72541.37455812277,0.052085666819181274,0.05260743344796238,0.06248147023143371,0.07829291178577474,0.08269620233937797,0.08251284901560814,0.06297581459949435,0.05957834283736868,0.06050561623220875,0.06195371464067062,17562.9,17562.9,17943.42108392048,20613.504653483058,22833.934932378335,22304.372662156762,18786.034815923198,20403.857772662905,20553.87379128098,18260.180002797053
48,0.0,0.0,0.0,7841.371226200383,0,0,0,192.62602868252006,0.0,0.0,31172.858876475562,0,0,0,11872.84007408457,0.0,0.0,113589.09951324458,0,0,0,54874.32931189325,0.0,0.0,227415.03479197822,0,0,0,247075.94527622627,0.0,0.0,0.0,0.0,537061.1773068729,0,0.0,1280456.8066528419,0.0,0.0,0.0,0.0,1856091.6899514475,0.0,5245817.453809537,0.0,0.0,0.0,0.0,7300376.496375719,867.8252767782514,11131063.825157419,0.0,0.0,48172.433443086695,0.0,17048832.045067213,4203.03831589691,19811782.77852369,0.0,0.0,137600.80222878695,0.0,30231188.620641775,5379.1797669876205,28496254.36136005,0.0,0.0,142431.9839049334,53439.645461486354,49716208.05705957,7812.078771339049,20800.08326649331,52567.570711617605,92246.47000023178,124531.30418738446,232653.4127847061,336686.038975979,562659.6471231151,1214843.566382544,1957411.1107873442,0.0,0.0,0.0,0.0,0.0,0.0,1086000.0,2801000.0,5385200.0,9141400.0,0.0,0.0,0.0,0.0,0.0,0.0,6008.164602255905,24957.01790668306,46804.110261192276,62147.95322024606,0.010160006868045083,0.0005080295220277543,-0.003671578615408173,-0.005560886445178105,0.009298430210997043,0.015564944185536654,0.0058039386037199705,0.004427558156810817,0.00738857551291965,0.006096597964855996,12252.8,12252.8,12252.8,11743.399495148211,9806.064745936297,11239.091273301474,15511.290203117285,16899.61231590141,13794.259002435285,11595.023754456479
49,7841.37122644851,0.0,0.0,0.0,0,0,0,31365.484905740337,0.0,0.0,0.0,0,0,0,125461.93962136764,0.0,0.0,0.0,0,0,0,282289.36414930125,0.0,0.0,0.0,0,0,0,782131.9637656917,0.0,0.0,0.0,2005.1571296170664,0.0,0,0.0,2671438.0586638683,0.0,0.0,227906.02753445588,237204.36997639807,0.0,13364.717954744163,9885054.295379423,600.3971064074625,0.0,1008828.0439952242,1638346.4825425255,0.0,70146.34326419674,23050977.618482817,7104.701257487869,0.0,1580721.7959006066,3519986.190673801,0.0,70146.34326419674,36768784.65120587,7104.701257487869,0.0,3054657.9813882033,10161215.762629928,122867.67225802921,70746.7359697011,52625610.44735462,9906.543635110404,15310.43165013325,4383797.1947762985,19477988.20592333,1830352.120295873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567427.1832742325,2919622.694540374,0.0,0.0,0.0,348000.0,696000.0,2068000.0,2810000.0,4911800.0,6601000.0,11624200.0,0.0,0.0,0.0,1233.91181955101,3444.794101164564,8568.721633879075,20470.320872889242,52309.08014074006,80459.92988789621,123150.43182339022,0.06270527294731065,0.12707741676928674,0.15285516698703266,0.159398053626137,0.17002819764888266,0.17904439632016952,0.18720712973613432,0.1808166867353567,0.18403412076025183,0.1825097356086891,8066.4,8066.4,8066.4,8141.8123247293015,7761.766093716294,7403.208073270158,7397.945075459231,7572.295260947791,7251.255097354763,6448.969105293391
